agency_cd	site_no	station_nm	dd_nu	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	11176500	ARROYO VALLE NR LIVERMORE CA	02	00060	2015-06-10 10:45:00	PDT	16		2015-06-10 14:03:04
USGS	11176500	ARROYO VALLE NR LIVERMORE CA	05	00065	2015-06-10 10:45:00	PDT	3.00		2015-06-10 14:03:04
USGS	11176900	ARROYO DE LA LAGUNA A VERONA CA	01	00010	2015-06-10 09:15:00	PDT	Eqp		2015-06-10 12:41:04
USGS	11176900	ARROYO DE LA LAGUNA A VERONA CA	02	00065	2015-06-10 09:30:00	PDT	Eqp		2015-06-10 12:41:04
USGS	11176900	ARROYO DE LA LAGUNA A VERONA CA	03	00095	2015-06-10 09:30:00	PDT	Eqp		2015-06-10 12:41:04
USGS	11176900	ARROYO DE LA LAGUNA A VERONA CA	04	00400	2015-06-09 08:30:00	PDT	Eqp		2015-06-10 04:43:03
USGS	11176900	ARROYO DE LA LAGUNA A VERONA CA	05	00060	2015-06-10 09:00:00	PDT	Eqp		2015-06-10 12:41:04
USGS	11179000	ALAMEDA C NR NILES CA	01	00010	2015-06-10 10:00:00	PDT	20.4		2015-06-10 13:37:03
USGS	11179000	ALAMEDA C NR NILES CA	02	00060	2015-06-10 10:00:00	PDT	28		2015-06-10 13:37:03
USGS	11179000	ALAMEDA C NR NILES CA	06	00065	2015-06-10 10:00:00	PDT	2.94		2015-06-10 13:37:03
USGS	11179100	ALAMEDA C NR FREMONT CA	01	00060	2015-06-10 10:15:00	PDT	0.19		2015-06-10 13:21:03
USGS	11179100	ALAMEDA C NR FREMONT CA	02	00065	2015-06-10 10:15:00	PDT	4.15		2015-06-10 13:21:03
USGS	11180500	DRY C A UNION CITY CA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:28:04
USGS	11180500	DRY C A UNION CITY CA	02	00065	2015-06-10 10:15:00	PDT	0.89		2015-06-10 13:28:04
USGS	11180700	ALAMEDA C FLOOD CHANNEL A UNION CITY CA	01	00060	2015-06-10 10:00:00	PDT	0.84		2015-06-10 13:15:03
USGS	11180700	ALAMEDA C FLOOD CHANNEL A UNION CITY CA	02	00065	2015-06-10 10:00:00	PDT	3.76		2015-06-10 13:15:03
USGS	11180825	SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA	02	00060	2015-06-10 10:15:00	PDT	8.5		2015-06-10 13:28:04
USGS	11180825	SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA	05	00065	2015-06-10 10:15:00	PDT	4.77		2015-06-10 13:28:04
USGS	11180900	CROW C NR HAYWARD CA	01	00065	2015-06-10 10:45:00	PDT	3.23		2015-06-10 13:54:05
USGS	11180900	CROW C NR HAYWARD CA	02	00060	2015-06-10 10:45:00	PDT	1.1		2015-06-10 13:54:05
USGS	11180960	CULL C AB CULL C RES NR CASTRO VALLEY CA	03	00060	2015-06-10 10:45:00	PDT	0.03		2015-06-10 13:58:03
USGS	11180960	CULL C AB CULL C RES NR CASTRO VALLEY CA	06	00065	2015-06-10 10:45:00	PDT	0.50		2015-06-10 13:58:03
USGS	11181000	SAN LORENZO C A HAYWARD CA	01	00060	2015-06-10 09:45:00	PDT	19		2015-06-10 13:03:03
USGS	11181000	SAN LORENZO C A HAYWARD CA	02	00065	2015-06-10 09:45:00	PDT	2.98		2015-06-10 13:03:03
USGS	11181008	CASTRO VALLEY C A HAYWARD CA	01	00060	2015-06-10 10:20:00	PDT	15		2015-06-10 13:28:04
USGS	11181008	CASTRO VALLEY C A HAYWARD CA	02	00065	2015-06-10 10:20:00	PDT	1.91		2015-06-10 13:28:04
USGS	11181040	SAN LORENZO C A SAN LORENZO CA	01	00060	2015-06-10 10:30:00	PDT	32		2015-06-10 13:37:03
USGS	11181040	SAN LORENZO C A SAN LORENZO CA	02	00065	2015-06-10 10:30:00	PDT	3.82		2015-06-10 13:37:03
USGS	11182500	SAN RAMON C A SAN RAMON CA	01	00060	2015-06-10 10:45:00	PDT	0.11		2015-06-10 13:51:02
USGS	11182500	SAN RAMON C A SAN RAMON CA	02	00065	2015-06-10 10:45:00	PDT	1.67		2015-06-10 13:51:02
USGS	11185185	SUISUN BAY A MALLARD IS CA	03	80154	2015-06-10 09:00:00	PST	20		2015-06-10 13:11:03
USGS	11185185	SUISUN BAY A MALLARD IS CA	04	80154	2015-06-10 09:00:00	PST	19		2015-06-10 13:11:03
USGS	11185185	SUISUN BAY A MALLARD IS CA	07	63680	2015-06-10 09:00:00	PST	15.1		2015-06-10 13:11:03
USGS	11185185	SUISUN BAY A MALLARD IS CA	08	63680	2015-06-10 09:00:00	PST	16.7		2015-06-10 13:11:03
USGS	11185185	SUISUN BAY A MALLARD IS CA	17	00055	2015-05-27 23:00:00	PST	-2.00		2015-06-10 11:04:04
USGS	11189500	SF KERN R NR ONYX CA	02	00060	2015-06-10 10:30:00	PDT	5.0		2015-06-10 13:35:03
USGS	11189500	SF KERN R NR ONYX CA	04	00065	2015-06-10 10:30:00	PDT	2.18		2015-06-10 13:35:03
USGS	11200800	DEER C NR FOUNTAIN SPRINGS CA	01	00060	2015-06-10 10:30:00	PDT	***		2015-06-10 14:05:04
USGS	11200800	DEER C NR FOUNTAIN SPRINGS CA	02	00065	2015-06-10 10:30:00	PDT	***		2015-06-10 14:05:04
USGS	11203580	SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA	01	00060	2015-06-10 10:45:00	PDT	1.8		2015-06-10 14:03:04
USGS	11203580	SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA	02	00065	2015-06-10 10:45:00	PDT	2.89		2015-06-10 14:03:04
USGS	11203580	SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA	12	00010	2015-06-10 10:45:00	PDT	15.5		2015-06-10 14:03:04
USGS	11203580	SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA	13	00095	2015-06-10 10:45:00	PDT	158		2015-06-10 14:03:04
USGS	11203580	SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA	14	00400	2015-06-10 10:45:00	PDT	7.3		2015-06-10 14:03:04
USGS	11204100	SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA	01	00060	2015-06-10 10:30:00	PDT	0.96		2015-06-10 13:35:03
USGS	11204100	SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA	02	00065	2015-06-10 10:30:00	PDT	5.06		2015-06-10 13:35:03
USGS	11204100	SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA	12	00010	2015-06-10 10:30:00	PDT	20.5		2015-06-10 13:35:03
USGS	11204100	SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA	13	00095	2015-06-10 10:30:00	PDT	325		2015-06-10 13:35:03
USGS	11204100	SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA	14	00400	2015-06-10 10:30:00	PDT	7.9		2015-06-10 13:35:03
USGS	11206820	MARBLE FORK KAWEAH R AB HORSE C NR LODGEPOLE CA	01	00060	2015-06-10 10:45:00	PDT	23		2015-06-10 13:54:05
USGS	11206820	MARBLE FORK KAWEAH R AB HORSE C NR LODGEPOLE CA	02	00065	2015-06-10 10:45:00	PDT	7.51		2015-06-10 13:54:05
USGS	11206820	MARBLE FORK KAWEAH R AB HORSE C NR LODGEPOLE CA	03	00010	2015-06-10 10:45:00	PDT	10.1		2015-06-10 13:54:05
USGS	11224000	MF SAN JOAQUIN R NR MAMMOTH LAKES CA	01	00065	2015-06-10 10:00:00	PDT	4.04		2015-06-10 13:03:03
USGS	11224000	MF SAN JOAQUIN R NR MAMMOTH LAKES CA	02	00060	2015-06-10 10:00:00	PDT	139		2015-06-10 13:03:03
USGS	11224500	LOS GATOS C AB NUNEZ CYN NR COALINGA CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:03:03
USGS	11224500	LOS GATOS C AB NUNEZ CYN NR COALINGA CA	02	00065	2015-06-10 10:00:00	PDT	2.45		2015-06-10 13:03:03
USGS	11251000	SAN JOAQUIN R BL FRIANT CA	01	00060	2015-06-10 10:30:00	PDT	259		2015-06-10 13:35:03
USGS	11251000	SAN JOAQUIN R BL FRIANT CA	02	00065	2015-06-10 10:30:00	PDT	2.64		2015-06-10 13:35:03
USGS	11251000	SAN JOAQUIN R BL FRIANT CA	03	00010	2015-06-10 10:30:00	PDT	13.7		2015-06-10 13:35:03
USGS	11251000	SAN JOAQUIN R BL FRIANT CA	04	00095	2015-06-10 10:30:00	PDT	63		2015-06-10 13:35:03
USGS	11253130	SAN JOAQUIN R A N SAN MATEO RD NR MENDOTA CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:11:03
USGS	11253130	SAN JOAQUIN R A N SAN MATEO RD NR MENDOTA CA	02	00065	2015-06-10 10:00:00	PDT	4.85		2015-06-10 13:11:03
USGS	11253310	CANTUA C NR CANTUA CREEK CA	01	00060	2015-06-10 10:30:00	PDT	0.00		2015-06-10 13:35:03
USGS	11253310	CANTUA C NR CANTUA CREEK CA	02	00065	2015-06-10 10:30:00	PDT	0.16		2015-06-10 13:35:03
USGS	11254000	SAN JOAQUIN R NR MENDOTA CA	01	00060	2015-06-10 10:30:00	PDT	443		2015-06-10 13:45:03
USGS	11254000	SAN JOAQUIN R NR MENDOTA CA	02	00065	2015-06-10 10:30:00	PDT	4.88		2015-06-10 13:45:03
USGS	11254000	SAN JOAQUIN R NR MENDOTA CA	03	00010	2015-06-10 10:30:00	PDT	22.6		2015-06-10 13:45:03
USGS	11254000	SAN JOAQUIN R NR MENDOTA CA	04	00095	2015-06-10 10:30:00	PDT	687		2015-06-10 13:45:03
USGS	11255575	PANOCHE C A I-5 NR SILVER CREEK CA	01	00065	2015-06-10 10:00:00	PDT	4.16		2015-06-10 13:09:03
USGS	11255575	PANOCHE C A I-5 NR SILVER CREEK CA	02	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:09:03
USGS	11261100	SALT SLOUGH A HWY 165 NR STEVINSON CA	06	00010	2015-06-10 10:30:00	PDT	23.8		2015-06-10 13:45:03
USGS	11261100	SALT SLOUGH A HWY 165 NR STEVINSON CA	07	00060	2015-06-10 10:30:00	PDT	46		2015-06-10 13:45:03
USGS	11261100	SALT SLOUGH A HWY 165 NR STEVINSON CA	08	00095	2015-06-10 10:30:00	PDT	1470		2015-06-10 13:45:03
USGS	11261100	SALT SLOUGH A HWY 165 NR STEVINSON CA	09	00065	2015-06-10 10:30:00	PDT	65.37		2015-06-10 13:45:03
USGS	11261500	SAN JOAQUIN R A FREMONT FORD BRIDGE CA	01	00010	2015-06-10 10:00:00	PDT	24.4		2015-06-10 13:07:03
USGS	11261500	SAN JOAQUIN R A FREMONT FORD BRIDGE CA	02	00060	2015-06-10 10:00:00	PDT	52		2015-06-10 13:07:03
USGS	11261500	SAN JOAQUIN R A FREMONT FORD BRIDGE CA	03	00095	2015-06-10 10:00:00	PDT	1720		2015-06-10 13:07:03
USGS	11261500	SAN JOAQUIN R A FREMONT FORD BRIDGE CA	04	00065	2015-06-10 10:00:00	PDT	58.06		2015-06-10 13:07:03
USGS	11262900	MUD SLOUGH NR GUSTINE CA	06	00010	2015-06-10 10:30:00	PDT	23.6		2015-06-10 13:45:03
USGS	11262900	MUD SLOUGH NR GUSTINE CA	07	00060	2015-06-10 10:30:00	PDT	12		2015-06-10 13:45:03
USGS	11262900	MUD SLOUGH NR GUSTINE CA	08	00095	2015-06-10 10:30:00	PDT	8420		2015-06-10 13:45:03
USGS	11262900	MUD SLOUGH NR GUSTINE CA	09	00065	2015-06-10 10:30:00	PDT	3.94		2015-06-10 13:45:03
USGS	11264500	MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA	04	00010	2015-06-10 10:30:00	PDT	13.3		2015-06-10 13:41:03
USGS	11264500	MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA	05	00060	2015-06-10 10:30:00	PDT	297		2015-06-10 13:41:03
USGS	11264500	MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA	06	00065	2015-06-10 10:30:00	PDT	2.83		2015-06-10 13:41:03
USGS	11266500	MERCED R A POHONO BRIDGE NR YOSEMITE CA	01	00060	2015-06-10 10:00:00	PDT	355		2015-06-10 13:07:03
USGS	11266500	MERCED R A POHONO BRIDGE NR YOSEMITE CA	02	00065	2015-06-10 10:00:00	PDT	3.03		2015-06-10 13:07:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	01	00065	2015-06-10 10:30:00	PDT	47.55		2015-06-10 13:41:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	02	00060	2015-06-10 10:30:00	PDT	36		2015-06-10 13:41:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	03	00010	2015-06-10 10:30:00	PDT	24.4		2015-06-10 13:41:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	04	00095	2015-06-10 10:30:00	PDT	1990		2015-06-10 13:41:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	05	00300	2015-06-10 10:30:00	PDT	7.3		2015-06-10 13:41:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	08	00400	2015-06-10 10:30:00	PDT	8.2		2015-06-10 13:41:03
USGS	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	09	63680	2015-06-10 10:30:00	PDT	26		2015-06-10 13:41:03
USGS	11274000	SAN JOAQUIN R NR NEWMAN CA	06	00060	2015-06-10 10:45:00	PDT	60		2015-06-10 13:58:03
USGS	11274000	SAN JOAQUIN R NR NEWMAN CA	07	00065	2015-06-10 10:45:00	PDT	47.22		2015-06-10 13:58:03
USGS	11274500	ORESTIMBA C NR NEWMAN CA	01	00060	2015-06-10 10:30:00	PDT	0.00		2015-06-10 13:34:04
USGS	11274500	ORESTIMBA C NR NEWMAN CA	02	00065	2015-06-10 10:30:00	PDT	1.68		2015-06-10 13:34:04
USGS	11274538	ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA	01	00065	2015-06-10 10:30:00	PDT	2.87		2015-06-10 13:45:03
USGS	11274538	ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA	02	00060	2015-06-10 10:30:00	PDT	0.00		2015-06-10 13:45:03
USGS	11274538	ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA	03	00010	2015-06-10 10:30:00	PDT	25.2		2015-06-10 13:45:03
USGS	11274538	ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA	04	00095	2015-04-20 14:15:00	PDT	184		2015-06-06 16:19:03
USGS	11274550	SAN JOAQUIN R NR CROWS LANDING CA	01	00065	2015-06-10 10:30:00	PDT	35.42		2015-06-10 13:45:03
USGS	11274550	SAN JOAQUIN R NR CROWS LANDING CA	02	00060	2015-06-10 10:30:00	PDT	54		2015-06-10 13:45:03
USGS	11274550	SAN JOAQUIN R NR CROWS LANDING CA	03	00095	2015-06-10 10:30:00	PDT	1880		2015-06-10 13:45:03
USGS	11274550	SAN JOAQUIN R NR CROWS LANDING CA	04	00010	2015-06-10 10:30:00	PDT	24.2		2015-06-10 13:45:03
USGS	11274630	DEL PUERTO C NR PATTERSON CA	01	00060	2015-06-10 10:30:00	PDT	0.07		2015-06-10 13:49:03
USGS	11274630	DEL PUERTO C NR PATTERSON CA	02	00065	2015-06-10 10:30:00	PDT	1.36		2015-06-10 13:49:03
USGS	11274790	TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY	08	00065	2015-06-10 10:30:00	PDT	10.41		2015-06-10 13:47:03
USGS	11274790	TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY	09	00060	2015-06-10 10:30:00	PDT	494		2015-06-10 13:47:03
USGS	11274790	TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY	10	00010	2015-06-10 10:30:00	PDT	13.4		2015-06-10 13:47:03
USGS	11274790	TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY	11	63680	2015-06-10 10:30:00	PDT	0.4		2015-06-10 13:47:03
USGS	11274790	TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY	21	00095	2015-06-10 10:30:00	PDT	15		2015-06-10 13:47:03
USGS	11275500	HETCH HETCHY RES A HETCH HETCHY CA	01	00054	2015-06-10 10:00:00	PDT	333600		2015-06-10 13:05:03
USGS	11275500	HETCH HETCHY RES A HETCH HETCHY CA	02	00062	2015-06-10 10:00:00	PDT	3792.23		2015-06-10 13:05:03
USGS	11276500	TUOLUMNE R NR HETCH HETCHY CA	01	00010	2015-06-10 10:00:00	PDT	11.1		2015-06-10 13:51:02
USGS	11276500	TUOLUMNE R NR HETCH HETCHY CA	02	00060	2015-06-10 10:45:00	PDT	77		2015-06-10 13:51:02
USGS	11276500	TUOLUMNE R NR HETCH HETCHY CA	03	00065	2015-06-10 10:45:00	PDT	3.15		2015-06-10 13:51:02
USGS	11276600	TUOLUMNE R AB EARLY INTAKE NR MATHER CA	01	00010	2015-06-10 10:45:00	PDT	19.0		2015-06-10 13:58:03
USGS	11276600	TUOLUMNE R AB EARLY INTAKE NR MATHER CA	02	00060	2015-06-10 10:45:00	PDT	102		2015-06-10 13:58:03
USGS	11276600	TUOLUMNE R AB EARLY INTAKE NR MATHER CA	03	00065	2015-06-10 10:45:00	PDT	12.57		2015-06-10 13:58:03
USGS	11276900	TUOLUMNE R BL EARLY INTAKE NR MATHER CA	01	00060	2015-06-10 10:30:00	PDT	88		2015-06-10 13:34:04
USGS	11276900	TUOLUMNE R BL EARLY INTAKE NR MATHER CA	02	00065	2015-06-10 10:30:00	PDT	3.50		2015-06-10 13:34:04
USGS	11276900	TUOLUMNE R BL EARLY INTAKE NR MATHER CA	03	00010	2015-06-10 10:30:00	PDT	19.5		2015-06-10 13:34:04
USGS	11277100	LK ELEANOR DIV TO CHERRY LAKE NR HETCH HETCHY CA	01	00060	2015-06-10 10:15:00	PDT	137		2015-06-10 13:23:03
USGS	11277200	CHERRY LK NR HETCH HETCHY CA	01	00054	2015-06-10 10:15:00	PDT	197900		2015-06-10 13:23:03
USGS	11277200	CHERRY LK NR HETCH HETCHY CA	03	00062	2015-06-10 10:15:00	PDT	4657.98		2015-06-10 13:23:03
USGS	11277300	CHERRY C BL VALLEY DAM NR HETCH HETCHY CA	01	00060	2015-06-10 10:00:00	PDT	5.7		2015-06-10 13:11:03
USGS	11277300	CHERRY C BL VALLEY DAM NR HETCH HETCHY CA	02	00065	2015-06-10 10:00:00	PDT	5.21		2015-06-10 13:11:03
USGS	11277300	CHERRY C BL VALLEY DAM NR HETCH HETCHY CA	14	00010	2015-06-10 10:00:00	PDT	11.6		2015-06-10 13:11:03
USGS	11277500	LK ELEANOR NR HETCH HETCHY CA	01	00054	2015-06-10 10:45:00	PDT	25700		2015-06-10 13:51:02
USGS	11277500	LK ELEANOR NR HETCH HETCHY CA	02	00062	2015-06-10 10:45:00	PDT	4659.53		2015-06-10 13:51:02
USGS	11278000	ELEANOR C NR HETCH HETCHY CA	01	00010	2015-06-10 10:15:00	PDT	13.9		2015-06-10 13:34:04
USGS	11278000	ELEANOR C NR HETCH HETCHY CA	04	00060	2015-06-10 10:15:00	PDT	6.1		2015-06-10 13:34:04
USGS	11278000	ELEANOR C NR HETCH HETCHY CA	05	00065	2015-06-10 10:15:00	PDT	9.76		2015-06-10 13:34:04
USGS	11278300	CHERRY C NR EARLY INTAKE CA	01	00060	2015-06-10 10:15:00	PDT	16		2015-06-10 13:30:03
USGS	11278300	CHERRY C NR EARLY INTAKE CA	02	00065	2015-06-10 10:15:00	PDT	1.58		2015-06-10 13:30:03
USGS	11278300	CHERRY C NR EARLY INTAKE CA	03	00010	2015-06-10 10:15:00	PDT	21.0		2015-06-10 13:30:03
USGS	11278400	CHERRY C BL DION R HOLM PH, NR MATHER CA	01	00060	2015-06-10 09:45:00	PDT	88		2015-06-10 13:01:02
USGS	11278400	CHERRY C BL DION R HOLM PH, NR MATHER CA	02	00065	2015-06-10 09:45:00	PDT	6.21		2015-06-10 13:01:02
USGS	11278400	CHERRY C BL DION R HOLM PH, NR MATHER CA	03	00010	2015-06-10 09:45:00	PDT	11.8		2015-06-10 13:01:02
USGS	11284400	BIG C AB WHITES GULCH NR GROVELAND CA	01	00060	2015-06-10 10:30:00	PDT	0.00		2015-06-10 13:34:04
USGS	11284400	BIG C AB WHITES GULCH NR GROVELAND CA	02	00065	2015-06-10 10:30:00	PDT	0.35		2015-06-10 13:34:04
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	01	00060	2015-06-10 10:15:00	PDT	727		2015-06-10 13:21:03
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	02	00065	2015-06-10 10:15:00	PDT	9.69		2015-06-10 13:21:03
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	03	00010	2015-06-10 10:15:00	PDT	15.7		2015-06-10 13:21:03
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	04	00095	2015-06-10 10:15:00	PDT	39		2015-06-10 13:21:03
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	05	63680	2015-06-10 10:15:00	PDT	0.6		2015-06-10 13:21:03
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	06	00300	2015-06-10 10:15:00	PDT	10.2		2015-06-10 13:21:03
USGS	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	07	00400	2015-06-10 10:15:00	PDT	6.9		2015-06-10 13:21:03
USGS	11287500	DON PEDRO RES NR LA GRANGE CA	01	00054	2015-06-10 10:30:00	PDT	813900		2015-06-10 13:37:03
USGS	11287500	DON PEDRO RES NR LA GRANGE CA	02	00062	2015-06-10 10:30:00	PDT	701.73		2015-06-10 13:37:03
USGS	11289000	MODESTO CN NR LA GRANGE CA	01	00060	2015-06-10 10:30:00	PDT	470		2015-06-10 13:41:03
USGS	11289000	MODESTO CN NR LA GRANGE CA	02	00065	2015-06-10 10:30:00	PDT	3.74		2015-06-10 13:41:03
USGS	11289500	TURLOCK CN NR LA GRANGE CA	01	00060	2015-06-10 10:45:00	PDT	1340		2015-06-10 14:03:04
USGS	11289650	TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA	01	00010	2015-06-10 10:30:00	PDT	13.1		2015-06-10 13:39:03
USGS	11289650	TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA	02	00060	2015-06-10 10:30:00	PDT	102		2015-06-10 13:39:03
USGS	11289650	TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA	03	00065	2015-06-10 10:30:00	PDT	3.41		2015-06-10 13:39:03
USGS	11290000	TUOLUMNE R A MODESTO CA	01	00010	2015-06-10 10:30:00	PDT	25.6		2015-06-10 13:49:03
USGS	11290000	TUOLUMNE R A MODESTO CA	02	00060	2015-06-10 10:30:00	PDT	86		2015-06-10 13:49:03
USGS	11290000	TUOLUMNE R A MODESTO CA	03	00065	2015-06-10 10:30:00	PDT	37.04		2015-06-10 13:49:03
USGS	11290000	TUOLUMNE R A MODESTO CA	04	00095	2015-06-10 10:30:00	PDT	132		2015-06-10 13:49:03
USGS	11292800	BEARDSLEY LAKE NEAR STRAWBERRY CA	01	00054	2015-06-10 10:45:00	PDT	59710		2015-06-10 13:58:03
USGS	11292800	BEARDSLEY LAKE NEAR STRAWBERRY CA	02	00062	2015-06-10 10:45:00	PDT	3339.02		2015-06-10 13:58:03
USGS	11299600	BLACK C NR COPPEROPOLIS CA	01	00060	2015-06-10 09:45:00	PDT	0.00		2015-06-10 13:01:02
USGS	11299600	BLACK C NR COPPEROPOLIS CA	02	00065	2015-06-10 09:45:00	PDT	0.75		2015-06-10 13:01:02
USGS	11299995	TULLOCH RES NR KNIGHTS FERRY CA	01	00054	2015-06-10 10:00:00	PDT	65400		2015-06-10 13:17:04
USGS	11299995	TULLOCH RES NR KNIGHTS FERRY CA	03	00062	2015-06-10 10:00:00	PDT	508.77		2015-06-10 13:17:04
USGS	11299997	STANISLAUS R BL TULLOCH PP NR KNIGHTS FERRY CA	01	00010	2015-06-10 10:00:00	PDT	13.9		2015-06-10 13:15:03
USGS	11302000	STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA	01	00010	2015-06-10 10:30:00	PDT	14.4		2015-06-10 13:37:03
USGS	11302500	STANISLAUS R A OAKDALE CA	01	00010	2015-06-10 10:00:00	PDT	20.4		2015-06-10 13:17:04
USGS	11303000	STANISLAUS R A RIPON CA	01	00010	2015-06-10 10:45:00	PDT	24.2		2015-06-10 13:54:05
USGS	11303000	STANISLAUS R A RIPON CA	02	00060	2015-06-10 10:45:00	PDT	151		2015-06-10 13:54:05
USGS	11303000	STANISLAUS R A RIPON CA	03	00065	2015-06-10 10:45:00	PDT	37.38		2015-06-10 13:54:05
USGS	11303000	STANISLAUS R A RIPON CA	04	00095	2015-06-10 10:45:00	PDT	86		2015-06-10 13:54:05
USGS	11303500	SAN JOAQUIN R NR VERNALIS CA	03	00010	2015-06-10 09:45:00	PDT	24.5		2015-06-10 13:01:02
USGS	11303500	SAN JOAQUIN R NR VERNALIS CA	04	00060	2015-06-10 09:45:00	PDT	208		2015-06-10 13:01:02
USGS	11303500	SAN JOAQUIN R NR VERNALIS CA	05	00065	2015-06-10 09:45:00	PDT	6.39		2015-06-10 13:01:02
USGS	11304810	SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA	05	00060	2015-06-10 08:00:00	PST	905		2015-06-10 12:14:03
USGS	11304810	SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA	06	72137	2015-06-08 12:00:00	PST	154		2015-06-10 11:04:04
USGS	11304810	SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA	11	00065	2015-06-10 08:00:00	PST	3.49		2015-06-10 12:14:03
USGS	11304810	SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA	12	00055	2015-06-10 08:00:00	PST	0.303		2015-06-10 12:14:03
USGS	11304810	SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA	24	63680	2015-06-10 08:00:00	PST	0.9		2015-06-10 12:14:03
USGS	11304810	SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA	30	99409	2015-06-10 08:00:00	PST	1.8		2015-06-10 12:14:03
USGS	11311300	TURNER CUT NR HOLT CA	11	00065	2015-06-10 09:00:00	PST	8.89		2015-06-10 13:13:03
USGS	11312672	VICTORIA CANAL NR BYRON CA	01	00060	2015-06-10 09:00:00	PST	-1400		2015-06-10 14:02:03
USGS	11312672	VICTORIA CANAL NR BYRON CA	02	72137	2015-06-08 12:00:00	PST	-123		2015-06-10 14:02:03
USGS	11312672	VICTORIA CANAL NR BYRON CA	11	00065	2015-06-10 09:00:00	PST	11.86		2015-06-10 14:02:03
USGS	11312672	VICTORIA CANAL NR BYRON CA	12	00055	2015-06-10 09:00:00	PST	-0.256		2015-06-10 14:02:03
USGS	11312676	MIDDLE R AT MIDDLE RIVER CA	02	00060	2015-06-10 09:00:00	PST	-7200		2015-06-10 13:17:04
USGS	11312676	MIDDLE R AT MIDDLE RIVER CA	05	72137	2015-06-06 16:00:00	PST	-444		2015-06-10 11:04:04
USGS	11312676	MIDDLE R AT MIDDLE RIVER CA	11	00065	2015-06-10 09:00:00	PST	4.29		2015-06-10 13:17:04
USGS	11312676	MIDDLE R AT MIDDLE RIVER CA	12	00055	2015-06-10 09:00:00	PST	-0.643		2015-06-10 13:17:04
USGS	11312676	MIDDLE R AT MIDDLE RIVER CA	25	63680	2015-06-10 09:00:00	PST	3.0		2015-06-10 13:17:04
